hhid,round,memberid,comment,skip_s3_new,skip_s3_old,hv_s3q24,s3q1,s3q2,s3q3,s3q3b,s3q4,s3q5,s3q6,s3q6b,s3q7,s3q7a,s3q7b,s3q8,s3q8b,s3q9a,s3q9b,s3q10,s3q11,s3q12,s3q12b,s3q13,s3q14,s3q14a,s3q14a1,s3q14b,s3q15,s3q16,s3q17,s3q17b,s3q18,s3q19,s3q19b,s3q20,s3q21,s3q22,s3q22b,s3q23,s3q24
7015,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7015,4,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,no,no,,,,yes
7015,4,4,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,yes,not necessary/no point,,no,,,,,,,,yes
7015,4,5,1,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,no
7015,4,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7015,4,7,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7015,4,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7015,4,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7015,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7015,5,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,no,yes,school closed temporarily,,22,yes
7015,5,4,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,no
7015,5,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,school closed temporarily,,22,yes
7015,5,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,school closed temporarily,,22,yes
7015,5,7,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,school closed temporarily,,22,yes
7015,5,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,yes,Nursery,,yes,yes,school closed temporarily,,22,
7015,5,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7015,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7015,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 3,yes,no,,,,Government,.,yes,no,,,,
7015,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7015,6,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 8,yes,no,,,,Government,.,no,yes,school closed temporarily,,30,
7015,6,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 8,yes,no,,,,Government,.,no,yes,school closed temporarily,,30,
7015,6,7,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 7,yes,no,,,,Government,.,yes,yes,school closed temporarily,,30,
7015,6,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,Yes,Standard/Grade 1,yes,no,,,,Government,.,yes,yes,school closed temporarily,,30,
7015,6,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7015,6,10,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
7015,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,7,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,7,3,,,,,,,,,,,Form 4,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,7,4,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,7,5,,,,,,,,,,,Form 3,,Yes,Yes,26000,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,7,6,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,1,1,,0,,,No,No,cannot afford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,1,2,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,1,3,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,1,4,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,1,5,,0,,,Yes,Yes,,,Government,5,Standard 7,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
7016,1,6,,0,,,Yes,Yes,,,Government,5,Standard 6,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
7016,1,7,,0,,,No,Yes,,,Government,.b,Standard 1,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
7016,1,8,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,1,9,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7016,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7016,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7016,2,4,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7016,2,5,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
7016,2,6,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
7016,2,7,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
7016,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,3,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,3,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,3,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7016,3,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7016,3,7,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,no,,,,Government,,yes,no,,,,yes
7016,3,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7016,3,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,4,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,4,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,4,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7016,4,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7016,4,7,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,no,,,,Government,,yes,no,,,,yes
7016,4,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,yes,Nursery,,yes,no,,,,
7016,4,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,5,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,5,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7016,5,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,school closed temporarily,,22,yes
7016,5,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,school closed temporarily,,22,yes
7016,5,7,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,no,,,,Government,,yes,yes,school closed temporarily,,22,yes
7016,5,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,yes,Nursery,,yes,yes,school closed temporarily,,22,
7016,5,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7016,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7016,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7016,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7016,6,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 1,yes,no,,,,Government,.,no,yes,school closed temporarily,,22,
7016,6,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 5,yes,no,,,,Government,.,yes,yes,school closed temporarily,,22,
7016,6,7,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,Yes,Standard/Grade 3,yes,no,,,,Government,.,yes,yes,school closed temporarily,,22,
7016,6,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,Yes,Standard/Grade 1,yes,no,,,,Government,.,yes,no,,,,
7016,6,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,Yes,Nursery,yes,no,,,,Government,.,yes,no,,,,
7016,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,7,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,7,3,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,7,4,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,7,5,,,,,,,,,,,Form 4,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,7,6,,,,,,,,,,,Form 4,,Yes,Yes,75000,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,7,7,,,,,,,,,,,Standard 6,,Yes,Yes,8000,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,7,8,,,,,,,,,,,Standard 3,,Yes,Yes,5000,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,7,9,,,,,,,,,,,Standard 2,,Yes,Yes,3000,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,1,1,,0,,,Yes,Yes,,,Government,9,Degree,,No,,,completed,,16,,,,,,,,,,,,,,,,,,,,,,,
7017,1,2,,0,,,Yes,Yes,,,Private - other,9,Diploma,,No,,,completed,,10,,,,,,,,,,,,,,,,,,,,,,,
7017,1,3,,0,,,Yes,Yes,,,Community school,10,Form 4,,No,,,completed,,8,,,,,,,,,,,,,,,,,,,,,,,
7017,1,4,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
7017,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
7017,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
7017,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
7017,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
7017,3,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
7017,3,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
7017,4,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
7017,4,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,4,5,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
7017,5,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
7017,5,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,5,5,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Degree,no,,,,no,,.,,,,,,
7017,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 4,no,,,,no,,.,,,,,,
7017,6,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Nursery,yes,no,,,,Government,.,yes,no,,,,
7017,6,5,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
7017,7,1,,,,,,,,,,,Form 4,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,7,2,,,,,,,,,,,Standard 6,,Yes,Yes,1000,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,7,3,,,,,,,,,,,Standard 4,,Yes,Yes,22000,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,7,4,,,,,,,,,,,Standard 2,,Yes,Yes,1400,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7018,1,1,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,1,2,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,1,3,,0,,,Yes,Yes,,,Government,4,Madrassah 6,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
7018,1,4,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,1,5,,0,,,Yes,Yes,,,Government,5,Standard 6,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
7018,1,6,,0,,,Yes,Yes,,,Government,5,Standard 3,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
7018,1,7,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,1,8,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,1,9,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7018,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7018,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
7018,2,4,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7018,2,5,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
7018,2,6,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,no,yes,illness of [Name],,66,
7018,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7018,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7018,3,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7018,3,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7018,3,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7018,3,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,yes,illness of [Name],,yes,Government,,yes,yes,illness of [Name],,132,yes
7018,3,7,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,yes,no,,,,Government,,yes,no,,,,
7018,3,8,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,3,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,3,10,0,0,1,unknown,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7018,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7018,4,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,yes,completed,,no,,,,,,,,yes
7018,4,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7018,4,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7018,4,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7018,4,7,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7018,4,8,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,4,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,4,10,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7018,4,11,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7018,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7018,5,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,no
7018,5,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7018,5,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,no,yes,school closed temporarily,,22,yes
7018,5,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,school closed temporarily,,22,yes
7018,5,7,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7018,5,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,yes,Government,,yes,yes,school closed temporarily,,22,
7018,5,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,5,10,0,1,1,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,5,11,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7018,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7018,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 4,no,,,,no,,.,,,,,,
7018,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7018,6,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 3,yes,yes,school closed temporarily,,,Government,.,no,no,,,,
7018,6,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 5,yes,no,,,,Government,.,yes,yes,illness of [Name],,22,
7018,6,7,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
7018,6,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,Yes,Yes,Standard/Grade 2,yes,yes,illness of [Name],,,Government,.,yes,yes,illness of [Name],,22,
7018,6,9,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
7018,6,11,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
7018,6,12,0,0,1,,Yes,Yes,,,Government,7,Form 4,,No,,,Other (specify),COMPLETED FORM 4 AND GOT MARRIED,6,0,,,,,,,,,,,,,,,,.,,,,,,
7018,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,7,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,7,3,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,7,4,,,,,,,,,,,Form 4,,Yes,Yes,164000,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,7,5,,,,,,,,,,,Standard 8,,Yes,Yes,38000,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,7,6,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,7,7,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,7,8,,,,,,,,,,,Standard 5,,Yes,Yes,1400,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,7,9,,,,,,,,,,,Standard 4,,Yes,Yes,40000,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,7,10,,,,,,,,,,,Standard 1,,Yes,Yes,1400,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,1,1,,0,,,No,No,no school present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,1,2,,0,,,No,No,no school present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,1,3,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,1,4,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,1,5,,0,,,Yes,Yes,,,Government,5,Standard 7,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
7019,1,6,,0,,,Yes,Yes,,,Government,5,Standard 5,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
7019,1,7,,0,,,Yes,Yes,,,Government,5,Standard 3,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
7019,1,8,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,1,9,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7019,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7019,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7019,2,4,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
7019,2,5,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
7019,2,6,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
7019,2,7,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
7019,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7019,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7019,3,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7019,3,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7019,3,7,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7019,3,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
7019,3,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,3,10,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7019,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
7019,4,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7019,4,7,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
7019,4,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
7019,4,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,4,10,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
