hhid,round,comment,Ind_ID,Ind_ID_r7,s15q47c,s15q47g,s15q47h,s15q47i,s15q47k,Ind_ID_r7a,s15q47l,Ind_ID_r7b,s15q53aI,s15q53bI,s15q53b2,s15q53cU,s15q53c2
10011,6,0,Production or operating costs,,,,,,,,,,,,,,
10011,6,0,Health care expenses,,,,,,,,,,,,,,
10011,6,0,Social obligations,,,,,,,,,,,,,,
10011,6,0,Save,,,,,,,,,,,,,,
10011,6,0,Share with others,,,,,,,,,,,,,,
10011,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10011,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10011,6,0,Other (specify if other),,,,,,,,,,,,,,
10012,3,0,Purchase food,,,,,,,,,,,,,1300,
10012,3,0,Education costs,,,,,,,,,,,,,0,
10012,3,0,Purchase livestock,,,,,,,,,,,,,1100,
10012,3,0,Production or operating costs,,,,,,,,,,,,,0,
10012,3,0,Health care expenses,,,,,,,,,,,,,200,
10012,3,0,Social obligations,,,,,,,,,,,,,0,
10012,3,0,Save,,,,,,,,,,,,,300,
10012,3,0,Share with others,,,,,,,,,,,,,100,
10012,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
10012,3,0,Other (specify if other),,,,,,,,,,,,,0,
10012,6,0,Purchase food,,,,,500,,,,,,,,,
10012,6,0,Education costs,,,,,0,,,,,,,,,
10012,6,0,Purchase livestock,,,,,0,,,,,,,,,
10012,6,0,Production or operating costs,,,,,0,,,,,,,,,
10012,6,0,Health care expenses,,,,,0,,,,,,,,,
10012,6,0,Social obligations,,,,,0,,,,,,,,,
10012,6,0,Save,,,,,0,,,,,,,,,
10012,6,0,Share with others,,,,,0,,,,,,,,,
10012,6,0,Purchase Livestock Insurance (IBLI),,,,,0,,,,,,,,,
10012,6,0,Purchase fodder for livestock,,,,,0,,,,,,,,,
10012,6,0,Other (specify if other),,,,,0,,,,,,,,,
10012,7,,,Other (specify),,,,,,,No,,,,,,
10012,7,,,Food for humans,,,,,,,Yes,,,,,,
10012,7,,,Water for humans,,,,,,,No,,,,,,
10012,7,,,Health services for humans,,,,,,,No,,,,,,
10012,7,,,Education/school fees,,,,,,,No,,,,,,
10012,7,,,Pay back debt,,,,,,,No,,,,,,
10012,7,,,Save,,,,,,,No,,,,,,
10012,7,,,Livestock purchases,,,,,,,No,,,,,,
10012,7,,,Livestock inputs: water,,,,,,,No,,,,,,
10012,7,,,Livestock inputs: forrage or fodder,,,,,,,No,,,,,,
10012,7,,,Livestock inputs: Vaccinate / vetrinary services,,,,,,,No,,,,,,
10012,7,,,Hiring labor for herding,,,,,,,No,,,,,,
10012,7,,,Livestock trucking\trekking\transportation,,,,,,,No,,,,,,
10012,7,,,Gave to others/ share,,,,,,,No,,,,,,
10012,7,,,"Ceremonies (e.g., weddings, funerals, religious events)",,,,,,,No,,,,,,
10013,3,0,Purchase food,,,,,,,,,,,,,1000,
10013,3,0,Education costs,,,,,,,,,,,,,500,
10013,3,0,Purchase livestock,,,,,,,,,,,,,0,
10013,3,0,Production or operating costs,,,,,,,,,,,,,0,
10013,3,0,Health care expenses,,,,,,,,,,,,,500,
10013,3,0,Social obligations,,,,,,,,,,,,,0,
10013,3,0,Save,,,,,,,,,,,,,500,
10013,3,0,Share with others,,,,,,,,,,,,,500,
10013,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
10013,3,0,Other (specify if other),,,,,,,,,,,,,0,
10013,6,0,Purchase food,,,,,,,,,,,,,,
10013,6,0,Education costs,,,,,,,,,,,,,,
10013,6,0,Purchase livestock,,,,,,,,,,,,,,
10013,6,0,Production or operating costs,,,,,,,,,,,,,,
10013,6,0,Health care expenses,,,,,,,,,,,,,,
10013,6,0,Social obligations,,,,,,,,,,,,,,
10013,6,0,Save,,,,,,,,,,,,,,
10013,6,0,Share with others,,,,,,,,,,,,,,
10013,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10013,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10013,6,0,Other (specify if other),,,,,,,,,,,,,,
10014,3,0,Purchase food,,,,,,,,,,,,,1000,
10014,3,0,Education costs,,,,,,,,,,,,,300,
10014,3,0,Purchase livestock,,,,,,,,,,,,,0,
10014,3,0,Production or operating costs,,,,,,,,,,,,,0,
10014,3,0,Health care expenses,,,,,,,,,,,,,200,
10014,3,0,Social obligations,,,,,,,,,,,,,0,
10014,3,0,Save,,,,,,,,,,,,,500,
10014,3,0,Share with others,,,,,,,,,,,,,200,
10014,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,800,
10014,3,0,Other (specify if other),,,,,,,,,,,,,0,
10014,6,0,Purchase food,,,,,,,,,,,,,,
10014,6,0,Education costs,,,,,,,,,,,,,,
10014,6,0,Purchase livestock,,,,,,,,,,,,,,
10014,6,0,Production or operating costs,,,,,,,,,,,,,,
10014,6,0,Health care expenses,,,,,,,,,,,,,,
10014,6,0,Social obligations,,,,,,,,,,,,,,
10014,6,0,Save,,,,,,,,,,,,,,
10014,6,0,Share with others,,,,,,,,,,,,,,
10014,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10014,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10014,6,0,Other (specify if other),,,,,,,,,,,,,,
10015,3,0,Purchase food,,,,,,,,,,,,,1000,
10015,3,0,Education costs,,,,,,,,,,,,,0,
10015,3,0,Purchase livestock,,,,,,,,,,,,,0,
10015,3,0,Production or operating costs,,,,,,,,,,,,,0,
10015,3,0,Health care expenses,,,,,,,,,,,,,500,
10015,3,0,Social obligations,,,,,,,,,,,,,0,
10015,3,0,Save,,,,,,,,,,,,,300,
10015,3,0,Share with others,,,,,,,,,,,,,200,
10015,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,1000,
10015,3,0,Other (specify if other),,,,,,,,,,,,,0,
10016,3,0,Purchase food,,,,,,,,,,0,42000,,,
10016,3,0,Education costs,,,,,,,,,,0,0,,,
10016,3,0,Purchase livestock,,,,,,,,,,0,10000,,,
10016,3,0,Production or operating costs,,,,,,,,,,0,0,,,
10016,3,0,Health care expenses,,,,,,,,,,0,2324,,,
10016,3,0,Social obligations,,,,,,,,,,0,0,,,
10016,3,0,Save,,,,,,,,,,0,50000,,,
10016,3,0,Share with others,,,,,,,,,,0,0,,,
10016,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,976,,,
10016,3,0,Other (specify if other),,,,,,,,,,0,0,,,
10016,6,0,Purchase food,,,,,,,,,,,,,,
10016,6,0,Education costs,,,,,,,,,,,,,,
10016,6,0,Purchase livestock,,,,,,,,,,,,,,
10016,6,0,Production or operating costs,,,,,,,,,,,,,,
10016,6,0,Health care expenses,,,,,,,,,,,,,,
10016,6,0,Social obligations,,,,,,,,,,,,,,
10016,6,0,Save,,,,,,,,,,,,,,
10016,6,0,Share with others,,,,,,,,,,,,,,
10016,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10016,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10016,6,0,Other (specify if other),,,,,,,,,,,,,,
10017,3,0,Purchase food,,,,,,,,,,,,,1200,
10017,3,0,Education costs,,,,,,,,,,,,,0,
10017,3,0,Purchase livestock,,,,,,,,,,,,,500,
10017,3,0,Production or operating costs,,,,,,,,,,,,,0,
10017,3,0,Health care expenses,,,,,,,,,,,,,300,
10017,3,0,Social obligations,,,,,,,,,,,,,0,
10017,3,0,Save,,,,,,,,,,,,,500,
10017,3,0,Share with others,,,,,,,,,,,,,300,
10017,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,200,
10017,3,0,Other (specify if other),,,,,,,,,,,,,0,
10017,6,0,Purchase food,,,,,,,,,,,,,,
10017,6,0,Education costs,,,,,,,,,,,,,,
10017,6,0,Purchase livestock,,,,,,,,,,,,,,
10017,6,0,Production or operating costs,,,,,,,,,,,,,,
10017,6,0,Health care expenses,,,,,,,,,,,,,,
10017,6,0,Social obligations,,,,,,,,,,,,,,
10017,6,0,Save,,,,,,,,,,,,,,
10017,6,0,Share with others,,,,,,,,,,,,,,
10017,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10017,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10017,6,0,Other (specify if other),,,,,,,,,,,,,,
10018,3,0,Purchase food,,,,,,,,,,,,,1300,
10018,3,0,Education costs,,,,,,,,,,,,,200,
10018,3,0,Purchase livestock,,,,,,,,,,,,,500,
10018,3,0,Production or operating costs,,,,,,,,,,,,,0,
10018,3,0,Health care expenses,,,,,,,,,,,,,200,
10018,3,0,Social obligations,,,,,,,,,,,,,0,
10018,3,0,Save,,,,,,,,,,,,,500,
10018,3,0,Share with others,,,,,,,,,,,,,300,
10018,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
10018,3,0,Other (specify if other),,,,,,,,,,,,,0,
10018,6,0,Purchase food,,,,,,,,,,,,,,
10018,6,0,Education costs,,,,,,,,,,,,,,
10018,6,0,Purchase livestock,,,,,,,,,,,,,,
10018,6,0,Production or operating costs,,,,,,,,,,,,,,
10018,6,0,Health care expenses,,,,,,,,,,,,,,
10018,6,0,Social obligations,,,,,,,,,,,,,,
10018,6,0,Save,,,,,,,,,,,,,,
10018,6,0,Share with others,,,,,,,,,,,,,,
10018,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10018,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10018,6,0,Other (specify if other),,,,,,,,,,,,,,
10019,3,0,Purchase food,,,,,,,,,,,,,1000,
10019,3,0,Education costs,,,,,,,,,,,,,0,
10019,3,0,Purchase livestock,,,,,,,,,,,,,0,
10019,3,0,Production or operating costs,,,,,,,,,,,,,0,
10019,3,0,Health care expenses,,,,,,,,,,,,,500,
10019,3,0,Social obligations,,,,,,,,,,,,,0,
10019,3,0,Save,,,,,,,,,,,,,500,
10019,3,0,Share with others,,,,,,,,,,,,,0,
10019,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,1000,
10019,3,0,Other (specify if other),,,,,,,,,,,,,0,
10019,6,0,Purchase food,,,,,,,,,,,,,,
10019,6,0,Education costs,,,,,,,,,,,,,,
10019,6,0,Purchase livestock,,,,,,,,,,,,,,
10019,6,0,Production or operating costs,,,,,,,,,,,,,,
10019,6,0,Health care expenses,,,,,,,,,,,,,,
10019,6,0,Social obligations,,,,,,,,,,,,,,
10019,6,0,Save,,,,,,,,,,,,,,
10019,6,0,Share with others,,,,,,,,,,,,,,
10019,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10019,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10019,6,0,Other (specify if other),,,,,,,,,,,,,,
10020,3,0,Purchase food,,,,,,,,,,,,,1400,
10020,3,0,Education costs,,,,,,,,,,,,,0,
10020,3,0,Purchase livestock,,,,,,,,,,,,,1000,
10020,3,0,Production or operating costs,,,,,,,,,,,,,0,
10020,3,0,Health care expenses,,,,,,,,,,,,,200,
10020,3,0,Social obligations,,,,,,,,,,,,,0,
10020,3,0,Save,,,,,,,,,,,,,300,
10020,3,0,Share with others,,,,,,,,,,,,,100,
10020,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
10020,3,0,Other (specify if other),,,,,,,,,,,,,0,
10020,6,0,Purchase food,,,,,,,,,,,,,,
10020,6,0,Education costs,,,,,,,,,,,,,,
10020,6,0,Purchase livestock,,,,,,,,,,,,,,
10020,6,0,Production or operating costs,,,,,,,,,,,,,,
10020,6,0,Health care expenses,,,,,,,,,,,,,,
10020,6,0,Social obligations,,,,,,,,,,,,,,
10020,6,0,Save,,,,,,,,,,,,,,
10020,6,0,Share with others,,,,,,,,,,,,,,
10020,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10020,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10020,6,0,Other (specify if other),,,,,,,,,,,,,,
10021,3,0,Purchase food,,,,,,,,,,,,,1000,
10021,3,0,Education costs,,,,,,,,,,,,,0,
10021,3,0,Purchase livestock,,,,,,,,,,,,,0,
10021,3,0,Production or operating costs,,,,,,,,,,,,,1000,
10021,3,0,Health care expenses,,,,,,,,,,,,,0,
10021,3,0,Social obligations,,,,,,,,,,,,,0,
10021,3,0,Save,,,,,,,,,,,,,600,
10021,3,0,Share with others,,,,,,,,,,,,,0,
10021,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,400,
10021,3,0,Other (specify if other),,,,,,,,,,,,,0,
10021,6,0,Purchase food,,,,,,,,,,,,,,
10021,6,0,Education costs,,,,,,,,,,,,,,
10021,6,0,Purchase livestock,,,,,,,,,,,,,,
10021,6,0,Production or operating costs,,,,,,,,,,,,,,
10021,6,0,Health care expenses,,,,,,,,,,,,,,
10021,6,0,Social obligations,,,,,,,,,,,,,,
10021,6,0,Save,,,,,,,,,,,,,,
10021,6,0,Share with others,,,,,,,,,,,,,,
10021,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10021,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10021,6,0,Other (specify if other),,,,,,,,,,,,,,
10022,3,0,Purchase food,,,,,,,,,,0,1200,,,
10022,3,0,Education costs,,,,,,,,,,0,200,,,
10022,3,0,Purchase livestock,,,,,,,,,,0,0,,,
10022,3,0,Production or operating costs,,,,,,,,,,0,300,,,
10022,3,0,Health care expenses,,,,,,,,,,0,0,,,
10022,3,0,Social obligations,,,,,,,,,,0,0,,,
10022,3,0,Save,,,,,,,,,,0,0,,,
10022,3,0,Share with others,,,,,,,,,,0,0,,,
10022,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,600,,,
10022,3,0,Other (specify if other),,,,,,,,,,0,400,,,
10022,6,0,Purchase food,,,,,,,,,,,,,,
10022,6,0,Education costs,,,,,,,,,,,,,,
10022,6,0,Purchase livestock,,,,,,,,,,,,,,
10022,6,0,Production or operating costs,,,,,,,,,,,,,,
10022,6,0,Health care expenses,,,,,,,,,,,,,,
10022,6,0,Social obligations,,,,,,,,,,,,,,
10022,6,0,Save,,,,,,,,,,,,,,
10022,6,0,Share with others,,,,,,,,,,,,,,
10022,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10022,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10022,6,0,Other (specify if other),,,,,,,,,,,,,,
10023,3,0,Purchase food,,,,,,,,,,0,2000,,,
10023,3,0,Education costs,,,,,,,,,,0,500,,,
10023,3,0,Purchase livestock,,,,,,,,,,0,0,,,
10023,3,0,Production or operating costs,,,,,,,,,,0,800,,,
10023,3,0,Health care expenses,,,,,,,,,,0,500,,,
10023,3,0,Social obligations,,,,,,,,,,0,400,,,
10023,3,0,Save,,,,,,,,,,0,0,,,
10023,3,0,Share with others,,,,,,,,,,0,200,,,
10023,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,1000,,,
10023,3,0,Other (specify if other),,,,,,,,,,0,0,,,
10023,6,0,Purchase food,,,,,,,,,,,,,,
10023,6,0,Education costs,,,,,,,,,,,,,,
10023,6,0,Purchase livestock,,,,,,,,,,,,,,
10023,6,0,Production or operating costs,,,,,,,,,,,,,,
10023,6,0,Health care expenses,,,,,,,,,,,,,,
10023,6,0,Social obligations,,,,,,,,,,,,,,
10023,6,0,Save,,,,,,,,,,,,,,
10023,6,0,Share with others,,,,,,,,,,,,,,
10023,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10023,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10023,6,0,Other (specify if other),,,,,,,,,,,,,,
10024,3,0,Purchase food,,,,,,,,,,,,,1000,
10024,3,0,Education costs,,,,,,,,,,,,,400,
10024,3,0,Purchase livestock,,,,,,,,,,,,,0,
10024,3,0,Production or operating costs,,,,,,,,,,,,,300,
10024,3,0,Health care expenses,,,,,,,,,,,,,250,
10024,3,0,Social obligations,,,,,,,,,,,,,200,
10024,3,0,Save,,,,,,,,,,,,,0,
10024,3,0,Share with others,,,,,,,,,,,,,100,
10024,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,750,
10024,3,0,Other (specify if other),,,,,,,,,,,,,0,
10024,6,0,Purchase food,,,,,,,,,,,,,,
10024,6,0,Education costs,,,,,,,,,,,,,,
10024,6,0,Purchase livestock,,,,,,,,,,,,,,
10024,6,0,Production or operating costs,,,,,,,,,,,,,,
10024,6,0,Health care expenses,,,,,,,,,,,,,,
10024,6,0,Social obligations,,,,,,,,,,,,,,
10024,6,0,Save,,,,,,,,,,,,,,
10024,6,0,Share with others,,,,,,,,,,,,,,
10024,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10024,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10024,6,0,Other (specify if other),,,,,,,,,,,,,,
10025,3,0,Purchase food,,,,,,,,,,,,,1000,
10025,3,0,Education costs,,,,,,,,,,,,,300,
10025,3,0,Purchase livestock,,,,,,,,,,,,,0,
10025,3,0,Production or operating costs,,,,,,,,,,,,,0,
10025,3,0,Health care expenses,,,,,,,,,,,,,500,
10025,3,0,Social obligations,,,,,,,,,,,,,0,
10025,3,0,Save,,,,,,,,,,,,,600,
10025,3,0,Share with others,,,,,,,,,,,,,100,
10025,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,500,
10025,3,0,Other (specify if other),,,,,,,,,,,,,0,
10025,6,0,Purchase food,,,,,,,,,,,,,,
10025,6,0,Education costs,,,,,,,,,,,,,,
10025,6,0,Purchase livestock,,,,,,,,,,,,,,
10025,6,0,Production or operating costs,,,,,,,,,,,,,,
10025,6,0,Health care expenses,,,,,,,,,,,,,,
10025,6,0,Social obligations,,,,,,,,,,,,,,
10025,6,0,Save,,,,,,,,,,,,,,
10025,6,0,Share with others,,,,,,,,,,,,,,
10025,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10025,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10025,6,0,Other (specify if other),,,,,,,,,,,,,,
10026,3,0,Purchase food,,,,,,,,,,,,,1000,
10026,3,0,Education costs,,,,,,,,,,,,,0,
10026,3,0,Purchase livestock,,,,,,,,,,,,,1000,
10026,3,0,Production or operating costs,,,,,,,,,,,,,0,
10026,3,0,Health care expenses,,,,,,,,,,,,,300,
10026,3,0,Social obligations,,,,,,,,,,,,,0,
10026,3,0,Save,,,,,,,,,,,,,400,
10026,3,0,Share with others,,,,,,,,,,,,,0,
10026,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,300,
10026,3,0,Other (specify if other),,,,,,,,,,,,,0,
10026,6,0,Purchase food,,,,,,,,,,,,,,
10026,6,0,Education costs,,,,,,,,,,,,,,
10026,6,0,Purchase livestock,,,,,,,,,,,,,,
10026,6,0,Production or operating costs,,,,,,,,,,,,,,
10026,6,0,Health care expenses,,,,,,,,,,,,,,
10026,6,0,Social obligations,,,,,,,,,,,,,,
10026,6,0,Save,,,,,,,,,,,,,,
10026,6,0,Share with others,,,,,,,,,,,,,,
10026,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10026,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10026,6,0,Other (specify if other),,,,,,,,,,,,,,
10027,3,0,Purchase food,,,,,,,,,,,,,1500,
10027,3,0,Education costs,,,,,,,,,,,,,0,
10027,3,0,Purchase livestock,,,,,,,,,,,,,500,
10027,3,0,Production or operating costs,,,,,,,,,,,,,0,
10027,3,0,Health care expenses,,,,,,,,,,,,,100,
10027,3,0,Social obligations,,,,,,,,,,,,,0,
10027,3,0,Save,,,,,,,,,,,,,300,
10027,3,0,Share with others,,,,,,,,,,,,,200,
10027,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,400,
10027,3,0,Other (specify if other),,,,,,,,,,,,,0,
10027,6,0,Purchase food,,,,,,,,,,,,,,
10027,6,0,Education costs,,,,,,,,,,,,,,
10027,6,0,Purchase livestock,,,,,,,,,,,,,,
10027,6,0,Production or operating costs,,,,,,,,,,,,,,
10027,6,0,Health care expenses,,,,,,,,,,,,,,
10027,6,0,Social obligations,,,,,,,,,,,,,,
10027,6,0,Save,,,,,,,,,,,,,,
10027,6,0,Share with others,,,,,,,,,,,,,,
10027,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10027,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10027,6,0,Other (specify if other),,,,,,,,,,,,,,
10029,3,0,Purchase food,,,,,,,,,,,,,1500,
10029,3,0,Education costs,,,,,,,,,,,,,0,
10029,3,0,Purchase livestock,,,,,,,,,,,,,0,
10029,3,0,Production or operating costs,,,,,,,,,,,,,0,
10029,3,0,Health care expenses,,,,,,,,,,,,,0,
10029,3,0,Social obligations,,,,,,,,,,,,,0,
10029,3,0,Save,,,,,,,,,,,,,1000,
10029,3,0,Share with others,,,,,,,,,,,,,0,
10029,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,500,
10029,3,0,Other (specify if other),,,,,,,,,,,,,0,
10029,6,0,Purchase food,,,,,,,,,,,,,,
10029,6,0,Education costs,,,,,,,,,,,,,,
10029,6,0,Purchase livestock,,,,,,,,,,,,,,
10029,6,0,Production or operating costs,,,,,,,,,,,,,,
10029,6,0,Health care expenses,,,,,,,,,,,,,,
10029,6,0,Social obligations,,,,,,,,,,,,,,
10029,6,0,Save,,,,,,,,,,,,,,
10029,6,0,Share with others,,,,,,,,,,,,,,
10029,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10029,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10029,6,0,Other (specify if other),,,,,,,,,,,,,,
10030,3,0,Purchase food,,,,,,,,,,,,,1600,
10030,3,0,Education costs,,,,,,,,,,,,,0,
10030,3,0,Purchase livestock,,,,,,,,,,,,,600,
10030,3,0,Production or operating costs,,,,,,,,,,,,,400,
10030,3,0,Health care expenses,,,,,,,,,,,,,0,
10030,3,0,Social obligations,,,,,,,,,,,,,0,
10030,3,0,Save,,,,,,,,,,,,,0,
10030,3,0,Share with others,,,,,,,,,,,,,0,
10030,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,400,
10030,3,0,Other (specify if other),,,,,,,,,,,,,0,
10030,6,0,Purchase food,,,,,,,,,,,,,,
10030,6,0,Education costs,,,,,,,,,,,,,,
10030,6,0,Purchase livestock,,,,,,,,,,,,,,
10030,6,0,Production or operating costs,,,,,,,,,,,,,,
10030,6,0,Health care expenses,,,,,,,,,,,,,,
10030,6,0,Social obligations,,,,,,,,,,,,,,
10030,6,0,Save,,,,,,,,,,,,,,
10030,6,0,Share with others,,,,,,,,,,,,,,
10030,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10030,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10030,6,0,Other (specify if other),,,,,,,,,,,,,,
10031,3,0,Purchase food,,,,,,,,,,,,,1000,
10031,3,0,Education costs,,,,,,,,,,,,,1000,
10031,3,0,Purchase livestock,,,,,,,,,,,,,0,
10031,3,0,Production or operating costs,,,,,,,,,,,,,0,
10031,3,0,Health care expenses,,,,,,,,,,,,,0,
10031,3,0,Social obligations,,,,,,,,,,,,,0,
10031,3,0,Save,,,,,,,,,,,,,0,
10031,3,0,Share with others,,,,,,,,,,,,,0,
10031,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,500,
10031,3,0,Other (specify if other),,,,,,,,,,,,,500,buy clothes.
10031,6,0,Purchase food,,,,,,,,,,,,,,
10031,6,0,Education costs,,,,,,,,,,,,,,
10031,6,0,Purchase livestock,,,,,,,,,,,,,,
10031,6,0,Production or operating costs,,,,,,,,,,,,,,
10031,6,0,Health care expenses,,,,,,,,,,,,,,
10031,6,0,Social obligations,,,,,,,,,,,,,,
10031,6,0,Save,,,,,,,,,,,,,,
10031,6,0,Share with others,,,,,,,,,,,,,,
10031,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10031,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10031,6,0,Other (specify if other),,,,,,,,,,,,,,
10033,3,0,Purchase food,,,,,,,,,,,,,1200,
10033,3,0,Education costs,,,,,,,,,,,,,400,
10033,3,0,Purchase livestock,,,,,,,,,,,,,0,
10033,3,0,Production or operating costs,,,,,,,,,,,,,0,
10033,3,0,Health care expenses,,,,,,,,,,,,,500,
10033,3,0,Social obligations,,,,,,,,,,,,,0,
10033,3,0,Save,,,,,,,,,,,,,0,
10033,3,0,Share with others,,,,,,,,,,,,,100,
10033,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,800,
10033,3,0,Other (specify if other),,,,,,,,,,,,,0,
10033,6,0,Purchase food,,,,,,,,,,,,,,
10033,6,0,Education costs,,,,,,,,,,,,,,
10033,6,0,Purchase livestock,,,,,,,,,,,,,,
10033,6,0,Production or operating costs,,,,,,,,,,,,,,
10033,6,0,Health care expenses,,,,,,,,,,,,,,
10033,6,0,Social obligations,,,,,,,,,,,,,,
10033,6,0,Save,,,,,,,,,,,,,,
10033,6,0,Share with others,,,,,,,,,,,,,,
10033,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10033,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10033,6,0,Other (specify if other),,,,,,,,,,,,,,
10036,6,0,Purchase food,,,,,,,,,,,,,,
10036,6,0,Education costs,,,,,,,,,,,,,,
10036,6,0,Purchase livestock,,,,,,,,,,,,,,
10036,6,0,Production or operating costs,,,,,,,,,,,,,,
10036,6,0,Health care expenses,,,,,,,,,,,,,,
10036,6,0,Social obligations,,,,,,,,,,,,,,
10036,6,0,Save,,,,,,,,,,,,,,
10036,6,0,Share with others,,,,,,,,,,,,,,
10036,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10036,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10036,6,0,Other (specify if other),,,,,,,,,,,,,,
10039,6,0,Purchase food,,,,,,,,,,,,,,
10039,6,0,Education costs,,,,,,,,,,,,,,
10039,6,0,Purchase livestock,,,,,,,,,,,,,,
10039,6,0,Production or operating costs,,,,,,,,,,,,,,
10039,6,0,Health care expenses,,,,,,,,,,,,,,
10039,6,0,Social obligations,,,,,,,,,,,,,,
10039,6,0,Save,,,,,,,,,,,,,,
10039,6,0,Share with others,,,,,,,,,,,,,,
10039,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10039,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10039,6,0,Other (specify if other),,,,,,,,,,,,,,
10043,6,0,Purchase food,,,,,,,,,,,,,,
10043,6,0,Education costs,,,,,,,,,,,,,,
10043,6,0,Purchase livestock,,,,,,,,,,,,,,
10043,6,0,Production or operating costs,,,,,,,,,,,,,,
10043,6,0,Health care expenses,,,,,,,,,,,,,,
10043,6,0,Social obligations,,,,,,,,,,,,,,
10043,6,0,Save,,,,,,,,,,,,,,
10043,6,0,Share with others,,,,,,,,,,,,,,
10043,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
10043,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
10043,6,0,Other (specify if other),,,,,,,,,,,,,,
11001,3,0,Purchase food,,,,,,,,,,,,,1000,
11001,3,0,Education costs,,,,,,,,,,,,,0,
11001,3,0,Purchase livestock,,,,,,,,,,,,,2000,
11001,3,0,Production or operating costs,,,,,,,,,,,,,0,
11001,3,0,Health care expenses,,,,,,,,,,,,,0,
11001,3,0,Social obligations,,,,,,,,,,,,,0,
11001,3,0,Save,,,,,,,,,,,,,0,
11001,3,0,Share with others,,,,,,,,,,,,,0,
